FFQ	11	0	76	16193	44	44	176	254	359	262	870	752	769	1041	796	543	316	455	674	903	691	902	920	1256	2224	2509	3043	3432	14351	4360	5584	12251	29497	66954	117625	87247	201879	6844	3	4	3	0	0
FFQ	12	0	96	16599	48	75	145	253	263	327	652	601	919	914	718	566	251	548	655	1033	878	1135	968	1575	1664	2097	3065	4395	14455	5252	6882	13391	30838	57381	125655	79202	193510	19097	3	0	0	0	0
FFQ	13	0	2014	18022	1389	899	788	580	498	586	1082	651	729	1922	1311	1203	1126	1289	2647	3096	1432	1664	2206	4385	2560	5594	8570	3279	14939	7685	5756	26851	34085	47407	130957	77464	158525	12915	0	0	0	0	0
FFQ	14	0	73	17590	24	118	170	146	336	218	714	999	776	985	839	434	416	334	691	1229	932	774	1106	1402	2038	2784	2686	4870	13778	5843	7975	14147	24763	51992	118801	131527	157648	16948	0	0	0	0	0
FFQ	15	0	86	18066	69	65	265	155	290	383	805	658	720	1006	802	549	418	355	606	817	964	912	788	1289	1922	2882	2825	4750	12867	4284	6158	10743	19957	52718	116670	139620	162844	17798	0	0	0	0	0
FFQ	16	0	312	18799	401	448	710	631	865	771	1012	830	863	1236	690	1727	1279	1032	1052	1518	2974	3358	2027	3258	2294	5012	6065	5379	15964	6120	10541	16046	18355	56188	106973	130319	146084	14973	0	0	0	0	0
FFQ	17	0	72	18911	118	114	240	293	298	442	760	937	744	860	669	534	633	1034	1036	929	960	1016	1060	1394	1741	2563	3407	5708	13413	4669	6997	13619	20906	49474	115668	126288	167923	20676	0	0	0	0	0
FFQ	18	0	64	19400	66	104	125	211	257	337	686	823	687	866	874	528	433	624	515	845	1063	850	1031	1324	2240	2777	2597	4414	13361	5387	7053	10314	19362	53403	116401	122715	162134	32235	0	0	0	0	0
FFQ	19	0	80	19862	54	55	124	248	166	430	666	664	754	899	809	638	441	319	523	643	1000	890	1323	1179	2594	2316	2734	4531	13708	4090	5678	11155	19710	47565	117412	117038	174147	31661	0	0	0	0	0
FFQ	20	0	61	20303	75	35	156	238	155	401	684	685	666	945	783	641	359	396	474	788	980	1060	1326	1412	2143	2339	3036	4353	13815	3822	5543	11610	18696	47904	117641	119190	168121	35270	0	0	0	0	0
FFQ	21	0	84	20784	68	123	151	348	284	551	735	574	774	757	765	1043	654	451	742	705	906	1364	1061	1527	2637	2924	2884	4298	13832	5494	6564	11239	18763	48527	116374	107213	168802	42104	0	0	0	0	0
FFQ	22	0	76	21277	29	85	233	153	327	720	502	709	900	732	678	704	568	824	1080	830	878	993	1424	1390	1901	2609	2950	4680	13434	4039	6943	12658	20353	47033	112103	115365	161032	45894	0	0	0	0	0
FFQ	23	0	76	21800	12	88	140	278	152	473	669	512	853	882	764	675	344	451	581	735	1032	1167	1200	1598	2154	2668	2715	4594	13227	4240	6008	11374	20226	47873	110674	105969	171273	48629	0	0	0	0	0
FFQ	24	0	100	22243	21	184	140	252	185	696	606	768	1032	825	752	596	429	365	811	1197	1041	1690	1299	1648	2466	2172	2962	4653	13608	4205	7371	12367	21298	46942	112486	106159	163225	49312	0	0	0	0	0
FFQ	25	0	30	22812	12	79	161	224	182	427	712	489	816	822	779	680	379	433	495	767	1076	1363	1344	1397	2033	3078	2531	4254	13723	3949	6229	12251	18286	47429	106010	109426	172276	49152	0	0	0	0	0
FFQ	26	0	267	23463	308	354	548	393	449	1044	841	1020	974	1102	712	776	812	1168	1192	978	1598	1363	2011	3445	3650	3250	3003	5115	14478	5551	7580	12276	21950	45878	103856	98716	168771	47214	0	0	0	0	0
FFQ	27	0	106	23850	66	83	273	239	321	698	638	986	852	831	765	609	636	707	803	528	968	1244	1654	1960	1933	3321	2147	4281	12395	5945	7749	12553	19012	44067	109521	96882	177033	50450	0	0	0	0	0
FFQ	28	0	163	24461	208	315	304	348	405	735	709	997	1194	1165	789	546	761	773	1035	1335	1270	1444	2196	1735	3597	4221	3851	4084	13334	5954	8657	10877	21183	40881	106995	96393	173431	49760	0	0	0	0	0
FFQ	29	0	169	25017	216	325	214	444	390	756	900	1031	1340	937	840	663	587	1043	1260	1248	1560	1602	1941	2086	4541	3948	3176	5053	14754	7108	7959	13655	22890	46493	101615	98685	164909	46751	0	0	0	0	0
FFQ	30	0	24	25581	12	109	236	238	185	807	684	781	1043	746	819	534	476	476	681	549	1169	1313	1828	1816	2266	2219	2560	3928	12456	5935	7098	10420	21206	44581	105529	97458	173075	57268	0	0	0	0	0
FFQ	31	0	12	26202	17	104	259	210	188	839	654	813	895	861	879	462	585	773	799	835	1082	1069	1853	1782	2108	2820	3332	3599	12366	6752	8037	11230	22570	41837	108111	101136	169329	51706	0	0	0	0	0
FFQ	32	0	16	26856	66	66	154	308	214	775	589	861	911	777	973	536	555	439	725	547	1134	1084	1915	1826	2327	2324	2532	3766	13780	4773	6076	11924	22552	45441	105803	101966	171314	50201	0	0	0	0	0
FFQ	33	0	17	27464	18	130	191	284	132	832	570	793	873	775	891	569	602	425	821	547	973	1305	1731	2031	2054	2339	2605	4352	13325	4445	7155	12834	22270	43880	105408	101539	169436	52490	0	0	0	0	0
FFQ	34	0	121	28012	50	118	252	236	238	777	655	943	830	889	714	491	599	681	754	1151	1385	1485	1779	2197	2321	2332	3536	5994	12616	6400	10307	15757	23650	43645	104772	101420	159264	49735	0	0	0	0	0
FFQ	35	0	20	28818	43	213	234	369	294	715	766	830	870	737	872	594	564	774	1067	855	1144	1632	2109	2066	2866	2763	3831	5623	13146	7547	9661	15435	24883	38383	109973	93091	160312	53006	0	0	0	0	0
FFQ	36	0	50	29484	90	64	273	216	284	726	764	801	978	719	826	700	426	575	674	640	1042	1848	1937	1738	2101	2119	3372	4754	13116	4970	7944	14358	24118	42529	107355	99192	165337	49986	0	0	0	0	0
FFQ	37	0	51	30253	140	209	515	273	328	942	633	860	1084	1122	1038	739	901	672	1222	1164	1390	1756	2532	2339	4025	4001	3735	6869	13289	7653	9617	18186	26218	42704	103584	93768	154413	47881	0	0	0	0	0
FFQ	38	0	13	30924	68	105	195	263	196	741	546	870	842	707	947	538	618	515	671	454	1094	1367	1971	1923	2208	2280	2818	4719	11134	6722	8064	15506	24427	38475	110366	89775	168158	55886	0	0	0	0	0
FFQ	39	0	193	31716	439	612	523	481	454	887	813	1020	996	836	1431	1148	1589	857	1046	1066	1883	2363	3893	2859	3419	4304	4555	5673	11923	10501	9836	15711	24316	41306	99138	90405	155047	52867	0	0	0	0	0
FFQ	40	0	27	32367	26	132	198	240	218	695	626	921	962	666	840	538	621	482	745	520	894	1416	2278	1976	2263	2108	2772	5024	11536	7020	7779	14269	26297	36910	106573	99335	157308	59524	0	0	0	0	0
FFQ	41	0	18	33071	40	112	226	244	133	688	770	913	880	704	861	541	657	563	676	614	917	1518	2381	1790	2145	2235	2737	4865	11497	7113	7960	13784	26318	37318	110450	86609	165726	59032	0	0	0	0	0
FFQ	42	0	28	33778	56	108	243	206	287	506	899	750	844	1007	653	491	745	619	893	1039	1006	1404	1715	1950	2499	2698	3373	5780	10288	8148	8500	18291	25075	39459	109044	80089	164818	58817	0	0	0	0	0
FFQ	43	0	32	34479	46	140	144	230	260	510	816	910	943	704	795	470	678	597	749	707	925	1491	1871	1994	2198	2639	2773	4601	11393	7276	8430	14781	27358	35753	109270	85930	164438	59775	0	0	0	0	0
FFQ	44	0	35	35314	35	170	177	239	266	520	801	1014	883	838	691	473	734	513	705	674	975	1569	1884	1900	2270	2222	2767	4007	11137	8011	8169	11990	29903	33195	105758	87669	163882	64716	0	0	0	0	0
FFQ	45	0	44	36154	20	129	267	294	250	452	1096	753	942	880	660	443	684	500	738	653	1262	1550	1895	1997	2324	2468	3023	4548	11507	7033	7871	12650	29465	35638	103721	96380	157730	60085	0	0	0	0	0
FFQ	46	0	33	36927	68	103	250	220	260	432	829	905	842	914	673	552	562	624	668	550	1057	1614	1872	2034	2167	2840	2497	4183	11432	8535	7206	11179	30884	33473	105907	88318	160494	65002	0	0	0	0	0
FFQ	47	0	48	37673	75	100	219	205	283	414	685	888	913	811	643	544	498	585	748	563	1070	1451	1809	2008	2275	2822	2724	3702	10994	8781	7528	11087	30432	35474	105844	85637	159866	66707	0	0	0	0	0
FFQ	48	0	38	38553	70	106	219	161	250	457	618	1052	889	867	672	568	532	596	801	550	1180	1344	1749	2130	2150	2855	2703	3741	10501	9294	6688	11224	29426	37247	105918	85991	160554	64412	0	0	0	0	0
FFQ	49	0	169	39279	183	101	292	263	417	756	716	1046	697	981	811	466	873	864	1179	804	1487	1764	2608	2403	2504	3788	2992	5921	12338	9346	9287	14225	28930	39994	104374	81191	153969	59088	0	0	0	0	0
FFQ	50	0	49	40214	182	211	240	494	468	510	563	889	895	852	817	856	909	758	1094	1107	1511	1881	2486	3079	3037	4230	4186	6447	10591	12882	8927	15000	30889	40700	96402	84955	145559	62236	0	0	0	0	0
FFQ	51	0	8806	48130	1206	1412	904	659	521	771	808	715	787	944	816	936	906	792	1082	1305	1389	1714	2691	3249	3465	4179	5268	5874	12048	11444	11595	14915	22047	43765	103327	71094	144219	52323	0	0	0	0	0
FFQ	52	0	44	41773	135	122	247	320	364	350	724	992	994	807	938	377	643	671	931	774	820	1353	2242	2106	2750	3195	3879	6732	11420	11515	13090	16055	31481	40152	102571	83362	146458	55691	28	0	0	0	0
FFQ	53	0	31	42687	47	167	182	326	325	421	640	879	854	808	714	555	647	721	851	973	815	1353	1920	2361	3023	3223	3239	5088	8964	10828	9235	14043	26974	39509	107639	84070	155703	55617	674	0	0	0	0
FFQ	54	0	11	43470	33	65	137	281	205	287	727	963	796	666	824	410	397	468	580	831	744	1333	1613	2487	2110	2547	2567	3680	10319	11672	8379	12581	24343	45108	105177	87460	152568	60267	0	0	0	0	0
FFQ	55	0	16	44324	29	59	107	298	115	299	726	790	795	549	674	515	482	400	569	675	755	1096	1500	1996	2274	1916	2734	3717	9756	11077	7046	12249	23725	46378	101745	92494	157274	56952	0	0	0	0	0
FFQ	56	0	18	45156	33	63	116	254	184	268	689	545	866	557	765	497	419	513	374	761	788	958	1597	1900	2439	2154	2505	3729	9368	10806	6559	10815	23509	43630	104628	84842	168640	55161	0	0	0	0	0
FFQ	57	0	22	45987	97	54	117	298	147	265	614	650	835	515	734	558	384	555	497	633	852	1117	1765	1859	2109	2010	2640	3850	8804	11544	7235	10567	22798	41631	102590	79083	174930	57760	0	0	0	0	0
FFQ	58	0	272	46953	480	375	440	408	266	420	957	660	1237	827	1345	1152	1010	1302	1179	2030	1602	3177	3127	3147	5254	4537	4509	4461	11223	15378	9956	21020	24781	41521	94743	76886	151340	48131	0	0	0	0	0
FFQ	59	0	15	47750	110	70	117	221	143	261	665	417	881	603	602	663	227	616	427	666	814	1050	1656	1785	2611	1788	2410	3592	8177	12073	6495	10817	21568	42514	105434	81419	172790	54659	0	0	0	0	0
FFQ	60	0	19	48731	125	90	118	223	148	257	576	471	921	510	572	715	305	495	484	576	973	883	1649	1773	2277	2032	2176	3520	8088	12066	6601	10961	18358	42667	104419	79631	173820	58876	0	0	0	0	0
FFQ	61	0	45	49707	157	187	234	352	175	313	697	488	994	723	801	1013	533	885	978	1079	1610	1777	1983	3135	2521	3161	4737	6181	8892	12675	8080	13120	23723	43355	107729	81161	151536	51369	0	0	0	0	0
FFQ	62	0	134	50699	89	172	413	334	283	391	646	479	1151	784	993	910	724	1170	1183	1402	1436	2256	2684	2880	2950	4277	5431	7410	8655	11252	10092	17087	22502	52029	96464	82959	144310	49475	0	0	0	0	0
FFQ	63	0	24	51572	98	65	133	209	142	263	672	549	800	579	551	662	386	505	442	745	849	979	1709	1961	2251	1775	2704	3491	7884	12816	6143	11073	18220	45320	102716	87039	158929	61850	0	0	0	0	0
FFQ	64	0	20	52676	88	65	109	224	170	274	573	460	809	658	544	682	355	481	448	572	988	981	1791	1821	2153	2242	2683	3362	7585	13219	6564	10747	17618	46186	103620	86628	155991	62719	0	0	0	0	0
FFQ	65	0	20	53715	78	56	120	230	155	277	590	455	956	633	602	627	323	490	425	678	812	1183	1566	1895	2395	2217	2638	3191	7606	12491	6425	11258	17857	45498	104626	88552	150480	64986	0	0	0	0	0
FFQ	66	0	22	54753	78	48	129	229	206	231	643	516	910	625	556	689	460	429	473	476	852	1125	1671	2000	2300	2412	2346	3644	7074	11671	7486	11761	16470	43770	104830	87558	149417	68246	0	0	0	0	0
FFQ	67	0	56	55721	164	141	252	332	163	329	601	630	852	730	793	934	705	670	615	1129	1298	1806	2655	2484	3469	2643	3569	4391	9733	12284	10658	13425	19685	43857	100939	84316	142950	61127	0	0	0	0	0
FFQ	68	0	176	56895	176	313	180	268	368	282	790	913	1062	907	843	1049	1022	1151	1148	1504	1573	2251	2627	3604	2691	3252	4480	7093	9293	12599	7492	19216	19102	44004	101099	88051	131277	57355	0	0	0	0	0
FFQ	69	0	29	57913	79	93	188	203	311	291	1049	748	580	672	609	940	388	571	757	901	1322	1485	1978	2043	2674	2834	3487	3258	8040	10739	10302	12090	16631	39883	107681	81954	130080	83303	0	0	0	0	0
FFQ	70	0	1892	63933	1056	1330	680	545	491	390	532	776	614	983	1446	886	1313	1056	1135	2278	1667	2119	1440	2565	3373	4818	4063	5090	7606	10617	13605	14206	20562	35793	105766	75261	116299	79920	0	0	0	0	0
FFQ	71	0	2685	67609	1405	832	343	577	568	260	479	355	556	777	777	778	570	965	1385	1270	1266	1057	1566	1831	2607	3553	4705	3902	6309	9098	10110	13112	17284	40166	101186	77019	121445	87699	0	0	0	0	0
FFQ	72	0	34	61018	46	119	130	163	127	206	541	487	1137	728	933	697	300	437	560	458	889	688	1643	1783	2466	2313	3362	3016	8006	9462	12225	13920	17488	34766	110873	71631	121599	98663	3192	0	0	0	0
FFQ	73	0	32	62037	86	115	118	210	175	436	471	496	852	597	1015	539	487	543	771	715	1177	928	1682	1992	2454	3864	3613	4410	6116	10013	13386	12527	20298	37897	105624	73326	123842	93262	0	0	0	0	0
FFQ	74	0	36	63123	59	119	95	201	102	278	566	516	913	704	782	632	304	551	588	591	881	968	1569	1704	2125	2808	2994	3591	6431	7815	12853	10266	16929	33964	116554	63030	121042	103907	6515	0	0	0	0
FFQ	75	0	66	64227	161	112	228	299	258	143	656	833	674	930	686	877	567	750	965	875	1196	1801	2444	2750	3124	3681	3897	4468	5995	12597	14057	11900	18981	40205	108861	62917	124078	83045	6802	0	0	0	0
FFQ	76	0	0	65358	42	62	124	61	202	162	230	381	541	717	797	805	659	382	533	726	687	699	840	1623	1766	2769	3845	4527	6637	10971	9753	11011	17959	51454	108270	85487	151626	44292	108	0	0	0	0
FFQ	77	0	160	66124	127	346	130	245	452	302	232	590	877	1017	1113	812	926	803	964	1455	2280	1854	1992	2685	2611	4483	4980	4659	7507	13030	11574	13089	21711	46753	105769	72834	129201	62050	369	0	0	0	0
FFQ	78	0	0	66820	59	39	109	99	213	152	215	582	699	609	587	536	549	392	322	531	709	745	952	1666	2131	2470	3177	3872	4509	8337	12909	9005	15848	33166	115459	63536	133349	94013	7740	0	0	0	0
FFQ	79	0	38	67705	64	59	84	132	199	137	175	706	527	641	571	413	474	473	352	659	719	809	958	1628	1916	2390	2971	3241	4558	7762	13256	9314	17886	32651	120469	53827	132701	98458	7183	0	0	0	0
FFQ	80	0	40	68785	67	96	85	98	254	136	235	735	552	639	547	384	399	459	379	598	755	821	855	2293	1650	2542	2939	3114	4637	7949	13270	10141	17133	30811	120993	52765	126825	104694	7431	0	0	0	0
FFQ	81	0	38	69886	54	41	154	96	199	333	284	581	609	648	528	316	475	662	594	717	809	943	1003	1951	2439	2208	3040	3975	5585	7924	12943	10263	19413	35221	114649	56894	116608	106219	7804	0	0	0	0
FFQ	82	0	41	71070	50	67	93	131	193	216	386	633	515	674	541	490	386	535	342	880	782	782	1381	1940	1667	2689	2636	3693	4757	7423	14036	8123	18593	32292	115640	54999	118305	111197	7928	0	0	0	0
FFQ	83	0	51	72366	39	30	111	93	184	145	323	615	535	651	571	341	426	492	490	715	969	768	1106	1945	1951	2326	3132	3727	5881	7026	13973	10295	18786	31358	114824	60156	112024	109079	8602	0	0	0	0
FFQ	84	0	35	73690	65	103	61	93	207	120	269	704	581	593	565	370	446	435	387	635	904	710	1085	1921	1719	2229	2729	3610	4316	7372	13551	8877	19098	32090	111863	56856	116283	112095	9439	0	0	0	0
FFQ	85	0	35	75157	38	47	100	115	211	170	316	731	545	594	550	388	420	427	516	639	858	734	1186	2230	1758	2610	2663	3057	4372	8604	13842	9616	19192	32162	113113	52938	114038	111058	11076	0	0	0	0
FFQ	86	0	85	76792	73	179	305	159	279	316	612	641	791	655	570	747	742	673	851	1105	1324	1913	2417	3625	2401	3390	3678	6042	6548	10667	15939	13538	21491	38958	100320	53551	108275	99912	6542	0	0	0	0
FFQ	87	0	43	78531	44	56	87	114	145	142	264	711	477	620	650	380	387	423	371	591	764	793	1059	1686	2020	2452	2605	3200	4604	7421	13456	10052	19009	28767	116421	52807	111419	111572	11963	0	0	0	0
FFQ	88	0	36	80395	44	52	89	114	153	178	242	742	644	610	583	319	531	457	337	724	724	822	1168	1794	2208	2274	2912	3356	4709	7213	13588	9625	19189	29218	116000	53900	104743	115044	11369	0	0	0	0
FFQ	89	0	49	82378	37	50	103	105	169	185	243	854	520	624	544	444	484	524	350	830	855	778	1179	1836	1838	2783	2835	3339	4601	7291	13159	9579	19874	29656	112193	54716	103221	115676	12204	0	0	0	0
FFQ	90	0	42	84496	38	39	103	84	152	164	216	853	521	514	694	279	391	486	432	699	759	817	1312	1909	2216	2296	3137	3104	4339	7523	13776	9621	19484	30228	112032	55027	104717	116946	6660	0	0	0	0
FFQ	91	0	71	86901	49	84	94	129	275	281	347	831	558	551	492	466	560	506	511	901	1215	1275	1452	2303	2790	2952	4120	3845	5181	10264	14004	13280	21232	32292	100654	58017	105774	107660	4189	0	0	0	0
FFQ	92	0	47	89566	50	42	76	155	106	280	560	431	541	695	426	434	458	420	591	786	896	915	1446	1635	2161	2717	2824	4182	4431	7004	14011	8747	21649	34008	107139	51495	105758	115419	4005	0	0	0	0
FFQ	93	0	37	92388	81	124	167	289	568	387	151	567	706	694	652	520	659	938	1129	1257	1405	1172	1861	1983	2645	2775	4935	5418	5430	4785	14189	13699	20866	35331	96510	54089	107587	106927	3185	0	0	0	0
FFQ	94	0	39	95413	30	34	100	76	192	147	304	693	395	693	389	416	374	516	329	669	856	843	1515	1937	1784	2943	3197	3170	4889	7523	14142	10941	19824	42540	97153	55054	104617	110106	2263	0	0	0	0
FFQ	95	0	38	98873	29	27	76	62	106	80	163	568	427	540	453	514	321	498	325	616	714	564	1062	1727	1990	2306	3042	3357	4809	8927	12298	10189	20211	54649	88071	59499	127939	80609	427	0	0	0	0
FFQ	96	0	62	103060	37	43	73	190	117	122	155	390	339	506	521	442	591	496	635	763	573	918	1487	2374	3127	3116	3683	4346	6884	11706	12665	10831	21897	71871	73650	64537	135923	47976	0	0	0	0	0
FFQ	97	0	13	107983	10	32	47	21	72	56	80	277	326	241	412	357	228	411	240	409	654	525	1058	1466	1834	2524	3094	3261	4897	9151	11361	11817	24156	77531	75881	66303	143583	35795	0	0	0	0	0
FFQ	98	0	9	113765	34	22	67	57	63	96	144	274	206	212	268	393	331	533	511	1133	1000	1386	1417	1840	2474	4239	4365	4995	6969	13691	10926	17493	27076	91988	55690	74354	133793	14292	0	0	0	0	0
FFQ	99	0	20	120465	17	52	15	28	20	49	97	121	159	275	436	315	387	376	706	799	1614	1652	1651	1992	3207	3304	4509	5679	7013	14310	9896	17646	39423	89403	57643	76195	121947	4685	0	0	0	0	0
FFQ	100	0	0	128110	0	0	0	0	0	0	13	0	6	20	63	157	81	80	218	221	355	1118	1253	1374	1842	2500	3401	3438	6229	11881	8271	16049	33877	82076	61522	75116	125540	21295	0	0	0	0	0
FFQ	101	0	0	138974	0	0	9	281	103	12	172	309	422	810	646	2086	1688	2033	1757	3162	3417	3296	4849	4295	6763	6286	5325	8777	10801	13534	16023	20899	39978	82151	43895	68189	87897	7267	0	0	0	0	0
FFQ	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
# Last Fragment Qualitites. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
LFQ	1	0	0	15131	0	0	0	0	0	0	0	0	3582	12737	2848	0	0	0	0	0	0	0	13190	2249	11	6524	7036	192201	330249	4	0	0	0	0	0	0	0	0	0	0	0	0	0
LFQ	2	0	0	15135	0	96	358	395	502	362	246	1896	3317	2325	3463	2637	1243	1144	453	962	1639	1164	1010	3187	4454	7694	10009	7278	7394	7667	30322	55369	128163	92701	192610	567	0	0	0	0	0	0	0
LFQ	3	0	0	15567	105	720	329	301	961	2485	1391	3112	4091	1501	1609	631	1160	1420	513	2212	2192	2888	2323	2969	2883	3417	11434	6268	8204	8757	13772	52688	103400	100862	201063	24534	0	0	0	0	0	0	0
LFQ	4	0	0	15962	234	771	551	950	1994	1560	3135	2776	2830	1704	1520	2006	1868	2061	1596	2587	2137	3035	2806	5195	6497	6646	12158	9881	12504	10679	28980	104119	61996	131911	143113	0	0	0	0	0	0	0	0
LFQ	5	0	0	16853	0	706	573	0	1439	2161	2402	3062	3135	1012	1192	948	647	1475	1230	1755	3331	3330	3408	1788	3147	3257	12815	6451	5779	10182	31292	111803	62671	111079	176839	0	0	0	0	0	0	0	0
LFQ	6	0	228	17486	481	362	722	820	1926	1747	2598	3180	2023	1600	598	672	1375	1088	1768	3198	2206	3367	3558	2360	2855	3216	13075	6472	6510	15248	37397	97555	67133	151567	131371	0	0	0	0	0	0	0	0
LFQ	7	0	229	18339	101	813	567	740	1941	1854	2612	3162	2196	1413	766	664	1256	1029	1560	2487	2798	4002	2805	2119	3271	2853	11428	6938	5316	11831	18251	107602	76013	53853	234953	0	0	0	0	0	0	0	0
LFQ	8	0	220	18989	346	652	1297	1066	1729	2191	2328	2480	2209	1567	1595	1501	1460	1249	1412	2442	3049	3765	3207	3282	3276	5142	9910	9147	6066	16228	13521	69833	111644	44746	210355	27858	0	0	0	0	0	0	0
LFQ	9	0	216	19593	172	731	515	1185	1540	1923	2778	2837	2158	1370	653	676	1722	1514	1965	3203	2309	2937	2540	1998	3140	3975	9413	8990	6718	10621	17577	43671	103889	80520	207944	34769	0	0	0	0	0	0	0
LFQ	10	0	198	20216	370	725	410	971	1540	2154	2953	2769	1959	1297	951	1205	1590	1730	1229	2408	2949	4080	3901	2306	5556	4984	9785	12613	9932	13312	18771	51172	99592	72257	174363	55514	0	0	0	0	0	0	0
LFQ	11	0	192	20839	248	779	389	733	2020	1860	2886	2571	1984	1238	950	661	1262	1355	1813	2835	2791	3595	1737	1928	3777	3511	5456	13609	6085	10508	15332	28877	109406	70228	183375	80932	0	0	0	0	0	0	0
LFQ	12	0	210	21403	436	499	576	962	1806	1689	2560	2993	1715	1494	793	718	1177	1870	1468	2782	2815	2951	2790	2612	2854	3328	5683	14171	7021	10479	14662	29209	104110	66710	160975	110241	0	0	0	0	0	0	0
LFQ	13	0	179	21974	441	423	593	917	1734	1905	3189	2236	2046	1285	684	1005	1572	1758	2599	2271	2410	3071	2745	2106	4105	3255	5063	15969	7615	10692	14342	26909	102334	71972	127759	138604	0	0	0	0	0	0	0
LFQ	14	0	180	22497	179	669	477	1178	1616	1705	2411	2996	2068	1111	837	841	1208	1127	2023	2549	2878	2765	2399	2152	3389	2675	5142	14364	5111	8582	11665	18943	102691	60894	174649	121791	0	0	0	0	0	0	0
LFQ	15	0	175	23231	153	698	741	1640	1563	2090	3068	2164	1788	905	1039	970	2158	2260	2542	2346	1980	2264	3000	2373	2713	4188	6160	13768	5135	8216	11462	17933	86417	71816	169932	128069	805	0	0	0	0	0	0
